date,weekday_num,temp,slp,wdsp,collisions
2018-08-06,1,74.8,1018.6,7.2,571.0
2018-08-07,2,75.8,1015.6,9.7,616.0
2018-08-08,3,74.6,1013.9,8.1,595.0
2018-08-09,4,74.9,1008.0,9.2,649.0
2018-08-10,5,76.9,1010.2,6.4,434.0
2018-08-11,6,68.8,1015.2,5.8,515.0
2018-08-12,0,70.9,1017.6,7.3,245.0
2018-08-13,1,69.1,1016.9,6.2,560.0
2018-08-14,2,72.8,1013.0,6.9,434.0
2018-08-15,3,74.1,1011.1,9.7,585.0
2018-08-16,4,77.2,1014.9,10.1,581.0
2018-08-17,5,74.9,1018.0,5.1,516.0
2018-08-18,6,73.9,1010.8,9.4,540.0
2018-08-19,0,68.5,1013.6,13.1,96.0
2018-08-20,1,66.7,1018.3,11.6,511.0
2018-08-21,2,66.7,1019.1,9.5,459.0
2018-08-22,3,68.1,1008.0,8.1,537.0
2018-08-23,4,70.0,1010.3,9.3,553.0
2018-08-24,5,67.1,1021.1,4.7,455.0
2018-08-25,6,66.5,1025.9,5.8,510.0
2018-08-26,0,68.2,1021.4,5.4,397.0
2018-08-27,1,73.1,1017.3,8.7,589.0
2018-08-28,2,73.0,1016.6,9.0,650.0
2018-08-29,3,75.3,1015.2,9.8,622.0
2018-08-30,4,76.2,1015.2,10.2,434.0
2018-08-31,5,69.9,1023.8,13.0,423.0
2018-09-01,6,65.0,1026.7,7.2,488.0
2018-09-02,0,67.0,1024.9,5.0,409.0
2018-09-03,1,69.9,1024.3,8.4,415.0
2018-09-04,2,75.7,1022.4,9.9,570.0
2018-09-05,3,69.2,1024.1,4.8,460.0
2018-09-06,4,72.6,1021.0,9.8,0.0
2018-09-07,5,71.1,1020.5,8.7,613.0
2018-09-08,6,66.6,1019.0,6.9,514.0
2018-09-09,0,62.6,1022.8,10.0,510.0
2018-09-10,1,62.3,1025.1,13.4,586.0
2018-09-11,2,68.9,1021.2,10.0,376.0
2018-09-12,3,71.0,1023.0,4.0,482.0
2018-09-13,4,66.1,1024.7,8.4,663.0
2018-09-14,5,64.9,1024.2,7.1,628.0
2018-09-15,6,65.9,1022.9,5.8,544.0
2018-09-16,0,63.9,1023.1,3.7,543.0
2018-09-17,1,65.6,1020.6,5.0,606.0
2018-09-18,2,71.0,1012.1,8.7,656.0
2018-09-19,3,66.5,1011.4,11.0,386.0
2018-09-20,4,63.7,1020.6,11.3,590.0
2018-09-21,5,60.6,1024.2,6.9,635.0
2018-09-22,6,68.8,1017.3,14.4,423.0
2018-09-23,0,59.8,1023.4,3.0,173.0
2018-09-24,1,57.4,1030.2,10.1,536.0
2018-09-25,2,60.5,1032.1,14.4,464.0
2018-09-26,3,69.4,1017.4,14.7,661.0
2018-09-27,4,66.3,1016.6,13.2,596.0
2018-09-28,5,60.5,1017.8,8.5,634.0
2018-09-29,6,62.3,1020.0,6.6,507.0
2018-09-30,0,61.0,1025.6,4.7,332.0
2018-10-01,1,62.0,1026.4,5.4,425.0
2018-10-02,2,64.7,1022.8,6.6,547.0
2018-10-03,3,64.4,1017.0,9.4,679.0
2018-10-04,4,60.0,1017.6,5.7,408.0
2018-10-05,5,62.2,1017.9,14.7,406.0
2018-10-06,6,55.5,1023.0,6.0,350.0
2018-10-07,0,64.4,1022.3,8.6,250.0
2018-10-08,1,60.7,1029.4,10.5,70.0
2018-10-09,2,63.1,1027.5,8.6,556.0
2018-10-10,3,66.2,1021.4,9.1,630.0
2018-10-11,4,67.2,1009.6,8.9,647.0
2018-10-12,5,63.1,999.7,14.8,360.0
2018-10-13,6,53.2,1008.5,7.9,499.0
2018-10-14,0,52.8,1020.7,8.9,394.0
2018-10-15,1,57.1,1021.9,9.8,400.0
2018-10-16,2,57.1,1015.2,15.5,595.0
2018-10-17,3,55.6,1013.4,13.3,611.0
2018-10-18,4,45.6,1019.5,16.3,648.0
2018-10-19,5,49.2,1022.9,13.7,688.0
2018-10-20,6,59.5,1008.6,16.1,559.0
2018-10-21,0,48.5,1004.7,11.8,513.0
2018-10-22,1,43.3,1021.0,11.7,564.0
2018-10-23,2,51.5,1019.6,8.0,605.0
2018-10-24,3,48.8,1012.4,13.2,626.0
2018-10-25,4,45.3,1015.5,14.2,500.0
2018-10-26,5,39.8,1018.6,8.7,422.0
2018-10-27,6,50.0,1015.4,16.0,662.0
2018-10-28,0,56.8,1007.4,13.4,513.0
2018-10-29,1,54.9,1008.4,11.7,608.0
2018-10-30,2,47.9,1013.2,9.8,601.0
2018-10-31,3,45.9,1019.1,6.8,567.0
2018-11-01,4,58.0,1013.2,11.1,622.0
2018-11-02,5,60.0,1010.6,13.9,667.0
2018-11-03,6,59.7,1008.9,19.2,574.0
2018-11-04,0,47.7,1029.1,9.9,441.0
2018-11-05,1,47.5,1030.9,9.2,673.0
2018-11-06,2,56.8,1014.3,12.1,607.0
2018-11-07,3,57.9,1012.9,13.7,609.0
2018-11-08,4,52.1,1020.3,11.1,561.0
2018-11-09,5,48.3,1025.5,11.1,441.0
2018-11-10,6,52.2,1009.3,19.1,530.0
2018-11-11,0,39.9,1022.8,13.7,198.0
2018-11-12,1,41.7,1029.4,8.2,388.0
2018-11-13,2,51.9,1020.7,16.9,458.0
2018-11-14,3,39.3,1021.6,16.5,628.0
2018-11-15,4,34.0,1033.3,10.6,0.0
2018-11-16,5,42.8,1005.0,19.0,643.0
2018-11-17,6,44.5,1015.5,12.1,497.0
2018-11-18,0,41.7,1025.8,6.7,424.0
2018-11-19,1,46.7,1021.0,5.0,620.0
2018-11-20,2,48.2,1012.0,7.0,602.0
2018-11-21,3,39.9,1014.7,13.8,641.0
2018-11-22,4,24.9,1022.1,19.2,74.0
2018-11-23,5,23.0,1031.4,13.1,219.0
2018-11-24,6,41.4,1023.6,11.5,469.0
2018-11-25,0,47.7,1008.4,15.9,380.0
2018-11-26,1,45.4,1011.9,8.1,433.0
2018-11-27,2,46.9,993.6,19.3,542.0
2018-11-28,3,41.0,992.9,12.5,516.0
2018-11-29,4,41.3,1002.8,17.1,576.0
2018-11-30,5,38.4,1015.2,7.5,644.0
2018-12-01,6,38.3,1020.3,5.7,540.0
2018-12-02,0,46.0,1015.9,12.2,479.0
2018-12-03,1,51.0,1001.7,11.3,602.0
2018-12-04,2,40.6,1007.8,12.1,606.0
2018-12-05,3,31.6,1017.3,7.0,579.0
2018-12-06,4,34.9,1018.3,10.7,592.0
2018-12-07,5,38.0,1022.0,11.0,468.0
2018-12-08,6,27.9,1028.6,11.5,575.0
2018-12-09,0,29.7,1029.6,8.6,367.0
2018-12-10,1,35.5,1018.4,10.1,579.0
2018-12-11,2,32.0,1019.5,4.5,623.0
2018-12-12,3,32.3,1015.0,9.3,560.0
2018-12-13,4,30.9,1030.2,6.4,602.0
2018-12-14,5,37.9,1033.0,6.2,211.0
2018-12-15,6,46.1,1022.3,6.8,560.0
2018-12-16,0,43.8,1017.9,15.2,540.0
2018-12-17,1,42.2,1001.1,14.6,609.0
2018-12-18,2,33.3,1006.2,19.7,433.0
2018-12-19,3,29.8,1018.0,9.4,662.0
2018-12-20,4,38.6,1020.2,5.0,124.0
2018-12-21,5,50.4,1010.2,17.6,392.0
2018-12-22,6,48.3,995.6,13.3,490.0
2018-12-23,0,36.7,1015.1,11.6,441.0
2018-12-24,1,35.2,1017.2,4.9,516.0
2018-12-25,2,35.6,1019.8,10.0,0.0
2018-12-26,3,31.8,1027.5,11.1,452.0
2018-12-27,4,34.7,1033.8,8.1,522.0
2018-12-28,5,41.8,1027.6,15.0,595.0
2018-12-29,6,48.4,1011.3,14.2,431.0
2018-12-30,0,34.6,1021.2,8.4,59.0
2018-12-31,1,32.0,1027.4,5.2,559.0
2019-01-01,2,47.4,1009.2,18.3,312.0
2019-01-02,3,35.0,1022.9,10.3,446.0
2019-01-03,4,39.4,1015.6,9.2,447.0
2019-01-04,5,39.0,1014.4,9.9,536.0
2019-01-05,6,43.8,1005.8,11.8,399.0
2019-01-06,0,39.7,1007.1,13.1,73.0
2019-01-07,1,27.4,1024.8,17.4,508.0
2019-01-08,2,36.3,1025.7,9.3,493.0
2019-01-09,3,44.4,997.6,13.4,457.0
2019-01-10,4,34.9,998.6,14.7,530.0
2019-01-11,5,28.6,1013.9,14.2,565.0
2019-01-12,6,23.1,1029.0,12.9,459.0
2019-01-13,0,26.0,1030.5,8.0,188.0
2019-01-14,1,32.8,1021.6,15.3,119.0
2019-01-15,2,29.4,1017.5,7.4,545.0
2019-01-16,3,31.3,1017.3,9.1,511.0
2019-01-17,4,29.4,1024.6,11.2,523.0
2019-01-18,5,33.2,1023.0,6.8,528.0
2019-01-19,6,34.5,1022.0,6.9,430.0
2019-01-20,0,43.2,1012.4,17.0,302.0
2019-01-21,1,13.7,1003.4,17.0,262.0
2019-01-22,2,15.8,1026.7,17.6,560.0
2019-01-23,3,31.6,1029.6,8.3,492.0
2019-01-24,4,46.5,1012.6,19.2,532.0
2019-01-25,5,37.0,1010.5,14.0,282.0
2019-01-26,6,30.5,1022.6,7.9,486.0
2019-01-27,0,35.1,1021.8,7.8,400.0
2019-01-28,1,35.7,1016.0,11.3,491.0
2019-01-29,2,33.8,1016.7,9.6,348.0
2019-01-30,3,36.8,1009.8,15.1,364.0
2019-01-31,4,15.7,1022.5,16.4,540.0
2019-02-01,5,17.6,1027.8,10.9,467.0
2019-02-02,6,23.5,1023.7,11.8,513.0
2019-02-03,0,35.4,1019.9,10.4,428.0
2019-02-04,1,39.7,1019.4,7.3,572.0
2019-02-05,2,43.0,1014.2,4.8,506.0
2019-02-06,3,39.1,1020.4,9.7,549.0
2019-02-07,4,39.1,1019.5,11.8,387.0
2019-02-08,5,40.6,1012.4,9.8,478.0
2019-02-09,6,31.5,1024.7,16.4,498.0
2019-02-10,0,28.7,1034.3,11.7,274.0
2019-02-11,1,30.7,1026.6,8.1,496.0
2019-02-12,2,29.4,1028.5,11.2,394.0
2019-02-13,3,41.1,1003.4,17.9,373.0
2019-02-14,4,35.5,1012.2,15.9,565.0
2019-02-15,5,39.8,1015.0,14.2,546.0
2019-02-16,6,41.1,1007.1,10.6,471.0
2019-02-17,0,30.9,1016.9,7.6,344.0
2019-02-18,1,32.8,1013.3,8.0,306.0
2019-02-19,2,25.9,1028.5,15.1,467.0
2019-02-20,3,26.7,1034.1,7.7,516.0
2019-02-21,4,36.8,1016.1,13.3,512.0
2019-02-22,5,38.3,1022.3,8.7,476.0
2019-02-23,6,34.8,1030.2,4.9,277.0
2019-02-24,0,40.5,1018.9,14.1,0.0
2019-02-25,1,38.7,999.2,24.3,417.0
2019-02-26,2,29.2,1019.3,20.2,401.0
2019-02-27,3,21.6,1027.6,10.9,478.0
2019-02-28,4,26.0,1020.0,8.0,469.0
2019-03-01,5,26.7,1026.9,4.0,508.0
2019-03-02,6,35.1,1016.8,16.1,377.0
2019-03-03,0,34.5,1018.5,5.7,452.0
2019-03-04,1,37.9,1004.8,15.3,359.0
2019-03-05,2,28.2,1014.9,12.4,551.0
2019-03-06,3,25.4,1014.7,13.5,525.0
2019-03-07,4,22.1,1022.9,12.5,490.0
2019-03-08,5,27.2,1027.8,10.9,554.0
2019-03-09,6,35.1,1025.1,7.4,456.0
2019-03-10,0,36.8,1027.7,14.7,167.0
2019-03-11,1,41.7,1014.1,11.1,384.0
2019-03-12,2,38.6,1016.8,11.8,526.0
2019-03-13,3,34.5,1026.0,6.7,499.0
2019-03-14,4,39.0,1026.2,7.2,422.0
2019-03-15,5,45.3,1017.4,15.3,593.0
2019-03-16,6,46.9,1009.9,16.0,489.0
2019-03-17,0,36.3,1018.6,13.2,151.0
2019-03-18,1,34.5,1023.1,10.8,530.0
2019-03-19,2,35.2,1027.5,8.2,517.0
2019-03-20,3,36.9,1029.5,6.7,538.0
2019-03-21,4,40.7,1023.0,12.7,558.0
2019-03-22,5,42.3,997.6,15.0,191.0
2019-03-23,6,39.3,999.3,21.7,484.0
2019-03-24,0,39.1,1016.9,15.5,358.0
2019-03-25,1,42.5,1016.8,11.0,488.0
2019-03-26,2,36.9,1021.3,10.8,572.0
2019-03-27,3,34.4,1030.9,10.7,512.0
2019-03-28,4,36.3,1031.6,9.1,387.0
2019-03-29,5,44.4,1022.1,11.7,509.0
2019-03-30,6,46.1,1020.5,7.7,466.0
2019-03-31,0,49.2,1011.3,14.7,280.0
2019-04-01,1,41.8,1014.7,15.2,432.0
2019-04-02,2,37.1,1029.6,8.7,501.0
2019-04-03,3,43.7,1013.4,21.6,562.0
2019-04-04,4,44.5,1023.7,16.5,402.0
2019-04-05,5,39.4,1031.0,10.7,197.0
2019-04-06,6,46.3,1022.7,10.3,511.0
2019-04-07,0,45.3,1023.5,7.4,442.0
2019-04-08,1,46.2,1016.8,8.4,542.0
2019-04-09,2,41.4,1006.5,12.7,496.0
2019-04-10,3,41.8,1007.6,10.4,564.0
2019-04-11,4,40.3,1021.0,10.8,497.0
2019-04-12,5,43.8,1027.0,8.4,301.0
2019-04-13,6,49.7,1020.8,12.6,553.0
2019-04-14,0,50.8,1014.4,7.7,299.0
2019-04-15,1,52.0,997.1,15.1,395.0
2019-04-16,2,47.1,1007.6,18.3,598.0
2019-04-17,3,47.5,1019.3,10.1,563.0
2019-04-18,4,43.7,1023.9,12.1,480.0
2019-04-19,5,53.7,1014.1,16.7,490.0
2019-04-20,6,54.5,1013.8,17.7,335.0
2019-04-21,0,52.2,1018.4,11.6,241.0
2019-04-22,1,52.1,1017.3,7.3,469.0
2019-04-23,2,48.8,1012.2,11.4,530.0
2019-04-24,3,51.5,1007.2,9.8,456.0
2019-04-25,4,47.7,1013.3,5.6,216.0
2019-04-26,5,46.8,1011.9,13.9,462.0
2019-04-27,6,52.9,998.5,19.3,470.0
2019-04-28,0,46.9,1013.8,8.8,93.0
2019-04-29,1,47.8,1025.4,10.9,513.0
2019-04-30,2,45.6,1024.6,7.6,535.0
2019-05-01,3,46.9,1030.0,4.7,547.0
2019-05-02,4,49.4,1022.4,10.6,392.0
2019-05-03,5,47.3,1022.8,9.2,607.0
2019-05-04,6,51.3,1012.8,6.4,501.0
2019-05-05,0,46.9,1011.4,9.6,395.0
2019-05-06,1,48.1,1012.7,18.5,492.0
2019-05-07,2,48.3,1021.2,7.8,576.0
2019-05-08,3,53.0,1022.2,9.2,580.0
2019-05-09,4,47.7,1027.4,7.6,539.0
2019-05-10,5,48.4,1023.6,13.8,611.0
2019-05-11,6,56.8,1014.3,10.0,580.0
2019-05-12,0,45.7,1016.3,8.6,544.0
2019-05-13,1,46.1,1012.1,14.7,568.0
2019-05-14,2,44.9,1007.4,15.0,491.0
2019-05-15,3,48.5,1008.7,10.8,626.0
2019-05-16,4,53.3,1010.2,8.2,565.0
2019-05-17,5,52.3,1010.8,8.4,330.0
2019-05-18,6,56.7,1011.9,9.2,586.0
2019-05-19,0,52.0,1020.1,9.7,498.0
2019-05-20,1,57.2,1012.4,11.3,616.0
2019-05-21,2,58.9,1008.1,13.5,309.0
2019-05-22,3,56.7,1019.2,12.8,625.0
2019-05-23,4,52.5,1022.9,10.5,433.0
2019-05-24,5,59.3,1007.9,18.7,545.0
2019-05-25,6,56.9,1020.9,9.7,335.0
2019-05-26,0,57.6,1014.5,12.1,162.0
2019-05-27,1,62.1,1010.3,11.4,0.0
2019-05-28,2,51.6,1013.9,8.8,594.0
2019-05-29,3,54.6,1007.6,13.2,539.0
2019-05-30,4,51.3,1009.2,6.4,561.0
2019-05-31,5,58.2,1006.5,8.4,322.0
2019-06-01,6,55.3,1010.9,6.0,355.0
2019-06-02,0,56.9,1008.0,6.9,167.0
2019-06-03,1,60.4,1009.4,11.0,595.0
2019-06-04,2,58.5,1016.7,12.6,550.0
2019-06-05,3,59.8,1014.3,12.3,595.0
2019-06-06,4,62.0,1007.5,12.5,663.0
2019-06-07,5,59.8,1012.6,4.8,533.0
2019-06-08,6,60.6,1019.3,9.1,535.0
2019-06-09,0,57.7,1026.7,5.3,405.0
2019-06-10,1,59.4,1022.9,10.5,551.0
2019-06-11,2,63.7,1012.2,11.2,614.0
2019-06-12,3,62.9,1019.8,8.2,606.0
2019-06-13,4,56.7,1019.4,12.4,569.0
2019-06-14,5,61.7,1011.3,13.0,513.0
2019-06-15,6,62.7,1018.0,11.3,556.0
2019-06-16,0,62.8,1014.2,13.2,171.0
2019-06-17,1,66.0,1014.3,6.3,366.0
2019-06-18,2,60.4,1015.1,5.2,646.0
2019-06-19,3,62.3,1011.6,6.8,538.0
2019-06-20,4,61.0,1003.1,8.1,626.0
2019-06-21,5,63.2,997.5,10.0,308.0
2019-06-22,6,64.7,1006.7,8.4,578.0
2019-06-23,0,65.7,1011.3,11.4,429.0
2019-06-24,1,68.5,1010.0,9.0,322.0
2019-06-25,2,61.5,1013.4,8.5,597.0
2019-06-26,3,67.3,1014.7,7.9,483.0
2019-06-27,4,61.4,1019.2,4.2,447.0
2019-06-28,5,66.8,1020.2,4.4,670.0
2019-06-29,6,65.8,1017.4,7.6,596.0
2019-06-30,0,69.3,1006.0,9.4,513.0
2019-07-01,1,66.9,1010.0,10.4,407.0
2019-07-02,2,67.9,1009.0,9.1,528.0
2019-07-03,3,70.2,1009.9,5.0,604.0
2019-07-04,4,66.6,1017.9,3.7,0.0
2019-07-05,5,66.1,1021.4,3.9,424.0
2019-07-06,6,68.9,1013.9,7.5,304.0
2019-07-07,0,69.0,1012.1,11.2,209.0
2019-07-08,1,64.9,1014.7,4.2,531.0
2019-07-09,2,69.0,1015.8,6.5,590.0
2019-07-10,3,71.5,1016.8,6.4,502.0
2019-07-11,4,66.8,1015.9,5.8,602.0
2019-07-12,5,70.8,1008.1,10.9,0.0
2019-07-13,6,71.9,1010.7,7.5,496.0
2019-07-14,0,71.8,1011.9,9.6,390.0
2019-07-15,1,73.1,1015.0,9.1,579.0
2019-07-16,2,70.3,1017.6,5.3,611.0
2019-07-17,3,70.9,1015.0,9.3,575.0
2019-07-18,4,71.4,1013.2,4.9,572.0
2019-07-19,5,69.2,1011.4,8.1,610.0
2019-07-20,6,76.2,1009.2,9.1,531.0
2019-07-21,0,76.7,1007.5,10.7,440.0
2019-07-22,1,76.5,1009.8,7.0,470.0
2019-07-23,2,70.4,1008.4,10.6,495.0
2019-07-24,3,66.1,1012.9,9.1,570.0
2019-07-25,4,69.5,1017.7,5.8,545.0
2019-07-26,5,67.1,1024.0,3.4,436.0
2019-07-27,6,67.1,1025.2,4.9,539.0
2019-07-28,0,66.9,1020.3,7.3,489.0
2019-07-29,1,72.8,1015.9,9.3,400.0
2019-07-30,2,73.0,1016.3,7.8,572.0
2019-07-31,3,72.9,1017.2,7.0,553.0
2019-08-01,4,74.3,1017.3,6.0,443.0
2019-08-02,5,71.6,1019.8,4.7,556.0
2019-08-03,6,70.3,1018.0,6.3,514.0
2019-08-04,0,73.3,1012.6,7.9,357.0
2019-08-05,1,70.2,1014.4,6.9,351.0
2019-08-06,2,68.9,1013.4,7.2,498.0
2019-08-07,3,70.2,1012.0,7.2,551.0
2019-08-08,4,73.3,1007.8,11.5,270.0
2019-08-09,5,73.7,1006.1,10.4,286.0
2019-08-10,6,71.2,1007.8,10.5,518.0
2019-08-11,0,68.8,1013.3,9.4,317.0
2019-08-12,1,71.2,1014.3,9.3,531.0
2019-08-13,2,71.2,1011.2,8.4,240.0
2019-08-14,3,71.1,1009.9,6.8,492.0
2019-08-15,4,68.6,1015.3,8.5,510.0
2019-08-16,5,66.6,1017.6,7.0,483.0
2019-08-17,6,67.5,1017.6,7.1,480.0
2019-08-18,0,71.2,1016.4,4.0,309.0
2019-08-19,1,73.3,1015.6,6.3,512.0
2019-08-20,2,75.5,1017.0,6.8,533.0
2019-08-21,3,70.6,1016.2,7.2,478.0
2019-08-22,4,74.6,1011.5,8.1,525.0
2019-08-23,5,72.0,1013.2,7.2,407.0
2019-08-24,6,68.3,1018.7,12.3,466.0
2019-08-25,0,65.5,1023.9,13.6,326.0
2019-08-26,1,64.3,1022.1,13.7,449.0
2019-08-27,2,60.4,1019.4,4.7,469.0
2019-08-28,3,65.4,1015.1,7.7,436.0
2019-08-29,4,71.0,1009.4,9.5,534.0
2019-08-30,5,68.0,1015.6,7.9,366.0
2019-08-31,6,70.3,1020.7,5.3,306.0
2019-09-01,0,63.8,1026.5,6.9,356.0
2019-09-02,1,64.9,1021.2,6.4,282.0
2019-09-03,2,70.0,1016.3,6.8,386.0
2019-09-04,3,66.6,1015.1,7.7,539.0
2019-09-05,4,67.7,1016.7,9.7,575.0
2019-09-06,5,59.3,1016.1,9.3,536.0
2019-09-07,6,62.1,1003.1,20.3,314.0
2019-09-08,0,66.0,1014.1,10.5,427.0
2019-09-09,1,63.9,1023.2,4.5,551.0
2019-09-10,2,62.8,1027.3,6.2,562.0
2019-09-11,3,68.3,1022.3,10.2,568.0
2019-09-12,4,65.4,1018.9,11.2,274.0
2019-09-13,5,59.6,1029.0,11.8,503.0
2019-09-14,6,60.7,1028.6,10.4,444.0
2019-09-15,0,68.2,1020.4,8.2,543.0
2019-09-16,1,65.4,1016.8,7.4,572.0
2019-09-17,2,61.5,1018.2,9.2,391.0
2019-09-18,3,56.0,1022.6,11.3,556.0
2019-09-19,4,57.3,1025.5,11.4,552.0
2019-09-20,5,58.8,1022.2,6.6,485.0
2019-09-21,6,67.0,1021.2,6.5,522.0
2019-09-22,0,64.6,1021.0,6.5,463.0
2019-09-23,1,68.5,1013.3,12.0,574.0
2019-09-24,2,68.6,1006.9,11.1,568.0
2019-09-25,3,63.8,1009.9,9.7,553.0
2019-09-26,4,64.7,1010.9,8.0,587.0
2019-09-27,5,63.5,1017.6,7.7,291.0
2019-09-28,6,63.8,1020.9,8.2,485.0
2019-09-29,0,66.9,1021.4,11.4,322.0
2019-09-30,1,56.3,1026.3,7.8,92.0
2019-10-01,2,59.4,1020.6,8.4,421.0
2019-10-02,3,67.6,1009.7,13.4,221.0
2019-10-03,4,55.3,1019.7,12.5,352.0
2019-10-04,5,57.4,1015.5,14.6,106.0
2019-10-05,6,51.9,1027.7,12.2,495.0
2019-10-06,0,52.0,1029.5,7.2,177.0
2019-10-07,1,66.9,1023.9,12.9,512.0
2019-10-08,2,61.3,1022.2,12.1,476.0
2019-10-09,3,56.9,1022.1,19.5,237.0
2019-10-10,4,54.5,1018.5,28.8,555.0
2019-10-11,5,55.5,1015.1,26.1,557.0
2019-10-12,6,56.2,1011.6,19.9,443.0
2019-10-13,0,57.6,1016.5,6.0,394.0
2019-10-14,1,57.7,1015.7,6.5,77.0
2019-10-15,2,56.7,1018.2,8.9,489.0
2019-10-16,3,51.5,1015.6,9.3,489.0
2019-10-17,4,58.2,990.0,28.0,548.0
2019-10-18,5,55.0,1002.8,14.9,450.0
2019-10-19,6,50.5,1014.9,10.9,517.0
2019-10-20,0,49.3,1018.2,3.9,451.0
2019-10-21,1,55.2,1016.7,13.5,429.0
2019-10-22,2,56.3,1018.7,11.5,508.0
2019-10-23,3,61.4,1011.4,11.3,603.0
2019-10-24,4,55.5,1023.6,6.7,557.0
2019-10-25,5,55.9,1025.2,6.0,584.0
2019-10-26,6,55.2,1022.8,7.3,476.0
2019-10-27,0,53.4,1022.7,14.3,419.0
2019-10-28,1,56.0,1016.4,17.1,551.0
2019-10-29,2,55.1,1026.8,7.7,566.0
2019-10-30,3,57.8,1025.6,7.9,531.0
2019-10-31,4,62.5,1017.7,13.1,559.0
2019-11-01,5,58.7,1011.6,20.2,0.0
2019-11-02,6,47.0,1021.6,7.2,455.0
2019-11-03,0,51.0,1016.8,7.5,439.0
2019-11-04,1,48.1,1026.3,7.5,559.0
2019-11-05,2,56.6,1025.2,11.5,276.0
2019-11-06,3,51.5,1024.1,10.5,558.0
2019-11-07,4,51.4,1023.4,7.8,484.0
2019-11-08,5,42.7,1014.8,15.7,609.0
2019-11-09,6,35.3,1024.6,10.2,450.0
2019-11-10,0,48.3,1019.5,8.8,301.0
2019-11-11,1,51.5,1019.0,7.7,426.0
2019-11-12,2,53.9,1009.5,13.1,540.0
2019-11-13,3,29.0,1019.9,17.5,550.0
2019-11-14,4,35.0,1030.7,8.0,505.0
2019-11-15,5,49.3,1022.5,11.0,565.0
2019-11-16,6,39.7,1026.2,18.4,480.0
2019-11-17,0,41.5,1027.1,14.2,357.0
2019-11-18,1,48.4,1006.8,21.7,112.0
2019-11-19,2,46.5,1005.8,7.5,561.0
2019-11-20,3,44.8,1009.7,10.0,465.0
2019-11-21,4,43.3,1017.1,13.0,584.0
2019-11-22,5,48.1,1011.4,10.6,576.0
2019-11-23,6,40.4,1012.4,13.9,398.0
2019-11-24,0,50.2,1000.6,13.0,461.0
2019-11-25,1,45.4,1004.1,12.8,576.0
2019-11-26,2,46.5,1015.7,5.4,623.0
2019-11-27,3,48.5,1016.5,6.0,513.0
2019-11-28,4,47.2,1000.4,20.5,69.0
2019-11-29,5,40.5,1015.6,20.1,323.0
2019-11-30,6,35.0,1013.2,15.8,403.0
2019-12-01,0,36.7,1014.3,7.5,372.0
2019-12-02,1,44.8,996.1,20.5,522.0
2019-12-03,2,39.9,990.8,18.6,571.0
2019-12-04,3,36.6,998.7,7.5,498.0
2019-12-05,4,39.6,1002.0,8.4,541.0
2019-12-06,5,38.3,1016.2,14.2,499.0
2019-12-07,6,36.4,1022.2,12.9,509.0
2019-12-08,0,31.8,1032.5,8.7,405.0
2019-12-09,1,48.2,1024.0,13.5,445.0
2019-12-10,2,53.1,1010.4,16.0,467.0
2019-12-11,3,39.9,1020.1,10.5,517.0
2019-12-12,4,31.1,1034.8,11.7,546.0
2019-12-13,5,38.7,1033.4,10.3,391.0
2019-12-14,6,52.7,1010.4,16.5,522.0
2019-12-15,0,47.7,1001.7,19.8,457.0
2019-12-16,1,35.4,1020.9,11.0,470.0
2019-12-17,2,37.5,1012.7,7.3,432.0
2019-12-18,3,39.3,1004.4,12.5,421.0
2019-12-19,4,24.2,1016.0,18.4,418.0
2019-12-20,5,24.2,1027.8,13.5,506.0
2019-12-21,6,33.3,1035.1,5.2,460.0
2019-12-22,0,41.3,1026.8,9.1,453.0
2019-12-23,1,44.3,1017.8,11.4,534.0
2019-12-24,2,42.8,1015.2,12.0,485.0
2019-12-25,3,35.6,1022.2,4.7,0.0
2019-12-26,4,35.9,1025.7,5.9,369.0
2019-12-27,5,40.1,1026.1,7.6,412.0
2019-12-28,6,44.5,1019.1,9.1,122.0
2019-12-29,0,38.4,1021.7,6.8,246.0
2019-12-30,1,39.6,1017.1,13.0,482.0
2019-12-31,2,44.7,1002.6,14.7,409.0
